,
Kod,Tanım
5150.6.00,Tarım makine ve aksesuarları toptan ticareti (Traktörler dahil)
5190.0.00,Diğer toptan ticaret
5211.0.01,Bakkallarda yapılan perakende ticaret
5211.0.02,Şarküterilerde yapılan perakende ticaret
5211.0.03,Süpermarketlerde yapılan perakende ticaret (Gıda ağırlıklı)
5211.0.04,Tanzim satış mağazalarında yapılan perakende ticaret
5211.0.05,Gıda tüketim kooperatifleri vb.'de yapılan perakende ticaret
5211.0.99,"Diğer gıda, içecek, tütün ağırlıklı maddelerin satışı"
5219.0.01,Her çeşit hazır giyim eşyası satan mağazalar
5219.0.02,Her çeşit eşya satan büyük mağazalar
5219.0.03,"Her çeşit elektrikli, elektronik eşya satan mağazalar"
5219.0.04,Her çeşit inşaat malzemesi satan mağazalar
5219.0.05,Diğer her çeşit eşya satan mağazalar
5220.1.01,Sebze ve meyveler (manavlar)
5220.1.02,Zeytin
5220.2.01,"Et ve kümes hayvanları (kasaplar, tavukçular)"
5220.2.02,"Et ürünleri (sucuk, pastırma vb.)"
5220.3.00,"Balık ve deniz ürünleri (balıkçılar) (balık, kabuklu ve yumuşakçaların perakende ticareti)"
5220.4.01,Un ve unlu mamüller (ekmek bayileri)
5220.4.02,Şeker ve şekerli mamüller (yalnız şekerleme satanlar)
5220.5.01,Alındığı yerde tüketilmeyen alkollü içecekler (büfe)
5220.5.02,Alındığı yerde tüketilmeyen alkolsüz içecekler (büfe)
5220.6.00,"Sigara, puro vb. tütün ürünleri (sigara büfeleri)"
5220.7.01,Süt ve süt ürünleri (mandıralar)
5220.7.02,Yumurta
5220.7.03,Hayvansal yağlar
5220.7.04,Bitkisel yağlar
5220.7.05,Kurukahve ve kuruyemişçiler
5220.7.06,Baharatçılar (aktariye)
5220.7.07,Zahireciler
5220.7.08,Hayvan yemi satış yerleri
5220.7.99,Diğer gıda maddeleri
5231.1.00,Eczacılık ürünleri (eczaneler)
5231.2.01,Tıbbi araçlar ve cihazlar
5231.2.02,Cerrahi ve ortopedik aletler ve cihazlar
5231.3.00,"Kozmetik ürünleri, parfümeri (kozmetik ve tuvalet malzemelerinin perakende ticareti)"
5232.1.01,Manifatura (kumaşçılar) (tuhafiye hariç tekstil ürünleri perakende ticareti)
5232.1.02,Giyim aksesuarları (tuhafiye)
5232.2.01,İç giyim eşyaları
5232.2.02,Dış giyim eşyaları
5232.2.03,Kürk giyim eşyaları
5232.3.01,"Ayakkabı, terlik vb."
5232.3.02,Ayakkabı malzemeleri
5232.3.03,Deri eşyalar ve seyahat aksesuarları
5233.1.01,Ağaç mobilyalar (ev eşyası (mobilya) perakende ticareti)
5233.1.02,"Metal mutfak eşyaları (çeşitli ev eşyaları, çatal-bıçak takımı, kap-kacak çanak çömlek, cam ve porselen eşya perakende ticareti)"
5233.1.03,"Züccaciye; porselen ve cam eşyalar (çeşitli ev eşyaları, çatal-bıçak takımı, kap-kacak çanak çömlek, cam ve porselen eşya perakende ticareti)"
5233.1.04,"Işıklandırma aletleri; avize, aplik vb."
5233.1.05,"Mefruşat; perde, tül perde ve çeşitli dokuma ev eşyaları"
5233.1.06,"Ağaç, mantar ve örme sepet işi eşyalar"
5233.1.07,Plastik mutfak eşyaları
5233.1.08,Bakır eşyalar
5233.1.09,Diğer ev eşyaları ve araçları (başka yerde sınıflandırılmamış elektriksiz ev eşya ve gereçlerinin perakende ticareti)
5233.2.01,"Buzdolabı, çamaşır makinesi vb. aletler (elektrikli ev cihazları perakende ticareti)"
5233.2.02,"Radyo, televizyon, teyp, pikap vb. cihazlar"
5233.2.03,"Ses ve görüntü bantları (kayıtlı veya boş), plak ve CD perakende ticareti"
5233.2.04,"Müzik aletleri; gitar, keman vb. ile müzik notaları"
5234.0.01,Hırdavat perakende ticareti
5234.0.02,"Boyalar, cilalar, vernikler"
5234.0.03,Cam ve ayna
5234.0.04,Kendi işini kendin yap malzeme ve aletleri
5234.0.05,Sıhhi tesisat malzemeleri perakende ticareti
5234.0.06,Ağaç ve kereste ürünleri; parke vb.
5234.0.07,"İnşaat demiri, çeliği ve ürünleri"
5234.0.08,"Tuğla, kiremit vb."
5234.0.09,"Taş, kum ve çakıl"
5234.0.10,"Alçı, kireç, mozaik vb."
5234.0.11,Çimento
5234.0.12,"Seramik, fayans, karo vb. yer döşemeleri"
5234.0.13,"Marley, muşamba, plastik vb. yer döşemeleri"
5234.0.14,Isıtma tesisatı malzemeleri; kalorifer vb.
5234.0.15,Elektrik malzemeleri
5234.0.16,Çivi vb. maddeler (nalburiye)
5234.0.99,Diğer boya ve cam perakende ticareti (başka yerde sınıflandırılmamış inşaat malzemelerinin perakende ticareti)
5239.1.01,Kitap perakende ticareti
5239.1.02,Gazete ve dergi perakende ticareti
5239.1.03,Kağıt ve mukavva (kırtasiye malzemeleri perakende ticareti)
5239.1.04,Kırtasiye malzemeleri
5239.2.01,Metal büro mobilyaları
5239.2.02,Elektronik büro makine ve teçhizatı
5239.2.03,Mekanik büro makine ve teçhizatı
5239.2.04,Diğer büro döşemeleri
5239.2.05,Elektrikli büro makine ve teçhizatı (bilgisayarların satışı ve yazılım satışı ile birlikte yürütülen faaliyetler dahil)
5239.2.06,"Optik aletler (fotografik, optik ve hassas gereçlerin perakende ticareti)"
5239.2.07,"Fotoğrafçılık malzemeleri (fotografik, optik ve hassas gereçlerin perakende ticareti)"
5239.2.08,Haberleşme cihazlarının perakende ticareti
5239.2.09,"Kol, masa ve duvar saatleri"
5239.2.10,"Mücevherler; altın, gümüş vb."
5239.2.11,Spor malzemeleri (bisikletler dahil)
5239.2.12,Oyunlar ve oyuncaklar
5239.2.13,"Halı, kilim vb. yer döşemeleri"
5239.2.14,Duvar kağıdı
5239.2.15,"Temizlik maddeleri; deterjan, sabun vb."
5239.2.16,Suni gübre
5239.2.17,"Çiçekler, bitkiler ve tohumları"
5239.2.18,"Evcil hayvanlar, yemleri ve aksesuarları"
5239.2.19,Hediyelik eşyalar
5239.2.20,"Linyit, taşkömürü vb."
5239.2.21,Kok ve briket kömürü vb.
5239.2.22,Odun ve odun kömürü
5239.2.23,Fuel-oil
5239.2.24,LPG; tüpgaz
5239.2.25,Pul ve madeni para perakende ticareti
5239.2.26,Ticari sanat galerilerinin perakende satış hizmetleri
5239.2.27,Tarım makine ve teçhizatı (traktörler dahil)
5239.2.28,Maden makine ve teçhizatı
5239.2.29,İnşaat makine ve teçhizatı
5239.2.30,Ağaç işleyen makine ve teçhizatı
5239.2.31,Metal işleyen makine ve teçhizatı
5239.2.32,Dokuma sanayi makine ve teçhizatı
5239.2.33,Motorlu taşıtlar dışındaki ulaşım araçları
5239.2.34,Bijuteri (imitasyon aksesuarlar)
5239.2.35,"Tartı aletleri (teraziler, kantarlar)"
5239.2.36,Zirai ilaçlar
5239.2.37,Yün ve tiftik
5239.2.38,Hurda satış yerleri
5239.2.99,Diğer gıda dışı maddeler
5240.0.01,Antika eşyalar
5240.0.02,"Kullanılmış kitap, gazete, dergi vb."
5240.0.03,Kullanılmış ev eşyaları
5240.0.04,Kullanılmış giyim eşyaları
5240.0.05,Kullanılmış ayakkabı
5240.0.06,Rehin eşya bırakma yerleri
5240.0.99,Diğer kullanılmış eşya satış yerleri
5251.0.01,Posta yoluyla manifatura
5251.0.02,Posta yoluyla iç giyim eşyaları
5251.0.03,Posta yoluyla dış giyim eşyaları
5251.0.04,Posta yoluyla kürk giyim eşyaları
5251.0.05,"Posta yoluyla ayakkabı, terlik vb."
5251.0.06,Posta yoluyla giyim aksesuarları (tuhafiye)
5251.0.07,Posta yoluyla deri eşyalar ve seyahat aksesuarları
5251.0.08,Posta yoluyla ağaç mobilyalar
5251.0.09,"Posta yoluyla mefruşat; perde, tül perde ve çeşitli dokuma"
5251.0.10,"Posta yoluyla buzdolabı, çamaşır makinesi vb. aletler"
5251.0.11,Posta yoluyla metal mutfak eşyaları
5251.0.12,Posta yoluyla plastik mutfak eşyaları
5251.0.13,Posta yoluyla bakır eşyalar
5251.0.14,Posta yoluyla züccaciye; porselen ve cam eşyalar
5251.0.15,"Posta yoluyla radyo, televizyon, teyp, pikap vb. cihazlar"
5251.0.16,"Posta yoluyla ışıklandırma aletleri; avize, aplik vb."
5251.0.17,"Posta yoluyla müzik aletleri; gitar, keman vb. ile müzik notaları"
5251.0.18,"Posta yoluyla ağaç, mantar ve örme sepet işi eşyalar"
5251.0.19,"Posta yoluyla kitap, gazete ve dergiler"
5251.0.20,Posta yoluyla kırtasiye malzemeleri
5251.0.21,Posta yoluyla fotoğrafçılık malzemeleri
5251.0.22,Posta yoluyla optik aletler
5251.0.23,"Posta yoluyla temizlik maddeleri; deterjan, sabun vb."
5251.0.24,"Posta yoluyla halı, kilim vb. yer döşemeleri"
5251.0.25,Posta yoluyla duvar kağıdı
5251.0.26,"Posta yoluyla kol, masa ve duvar saatleri"
5251.0.27,Posta yoluyla bijuteri (imitasyon aksesuarları)
5251.0.28,Posta yoluyla spor malzemeleri (bisikletler dahil)
5251.0.29,Posta yoluyla oyunlar ve oyuncaklar
5251.0.30,Posta yoluyla hediyelik eşyalar
5251.0.31,"Posta yoluyla tartı aletleri (kantarlar, teraziler)"
5251.0.99,Posta yoluyla diğer perakende ticaret
5252.0.01,Sergi ve pazarda sebze ve meyveler
5252.0.02,Sergi ve pazarda süt ve süt ürünleri
5252.0.03,Sergi ve pazarda yumurta
5252.0.04,Sergi ve pazarda hayvansal yağlar
5252.0.05,Sergi ve pazarda bitkisel yağlar
5252.0.06,Sergi ve pazarda zeytin
5252.0.07,Sergi ve pazarda et ve kesilmiş kümes hayvanları
5252.0.08,"Sergi ve pazarda et ürünleri (sucuk, pastırma vb.)"
5252.0.09,Sergi ve pazarda balık ve deniz ürünleri
5252.0.10,Sergi ve pazarda un ve unlu mamüller
5252.0.11,Sergi ve pazarda şeker ve şekerli mamüller
5252.0.12,Sergi ve pazarda alkollü içecekler
5252.0.13,Sergi ve pazarda alkolsüz içecekler
5252.0.14,"Sergi ve pazarda sigara, tütün vb."
5252.0.15,"Sergi ve pazarda kahve, çay, kakao ve kuruyemiş"
5252.0.16,Sergi ve pazarda baharat
5252.0.17,Sergi ve pazarda eczacılık ürünleri; ilaçlar vb.
5252.0.18,Sergi ve pazarda kozmetik ürünleri; parfümeri
5252.0.19,Sergi ve pazarda manifatura (Kumaşçılar)
5252.0.20,Sergi ve pazarda iç giyim eşyaları
5252.0.21,Sergi ve pazarda dış giyim eşyaları
5252.0.22,Sergi ve pazarda kürk giyim eşyaları
5252.0.23,"Sergi ve pazarda ayakkabı, terlik vb."
5252.0.24,Sergi ve pazarda giyim aksesuarları (tuhafiye)
5252.0.25,Sergi ve pazarda deri eşyalar ve seyahat aksesuarları
5252.0.26,Sergi ve pazarda ağaç mobilyalar
5252.0.27,"Sergi ve pazarda mefruşat; perde, tül perde ve çeşitli dokuma"
5252.0.28,"Sergi ve pazarda buzdolabı, çamaşır makinesi vb. aletler"
5252.0.29,Sergi ve pazarda metal mutfak eşyaları
5252.0.30,Sergi ve pazarda plastik mutfak eşyaları
5252.0.31,Sergi ve pazarda bakır eşyalar
5252.0.32,Sergi ve pazarda züccaciye; porselen ve cam eşyalar
5252.0.33,"Sergi ve pazarda radyo, televizyon, teyp, pikap vb. cihazlar"
5252.0.34,"Sergi ve pazarda ışıklandırma aletleri; avize, aplik vb."
5252.0.35,Sergi ve pazarda müzik aletleri; gitar vb. ile müzik notaları
5252.0.36,"Sergi ve pazarda ağaç, mantar ve örme sepet işi eşyalar"
5252.0.37,Sergi ve pazarda cam ve ayna
5252.0.38,"Sergi ve pazarda sıhhi tesisat ve ısıtma malzemeleri, hırdavat"
5252.0.39,Sergi ve pazarda elektrik malzemeleri
5252.0.40,Sergi ve pazarda küçük el aletleri
5252.0.41,"Sergi ve pazarda kitap, gazete ve dergiler"
5252.0.42,Sergi ve pazarda kırtasiye malzemeleri
5252.0.43,Sergi ve pazarda fotoğrafçılık malzemeleri
5252.0.44,Sergi ve pazarda optik aletler; gözlükler
5252.0.45,"Sergi ve pazarda temizlik maddeleri; deterjan, sabun vb."
5252.0.46,"Sergi ve pazarda halı, kilim vb. yer döşemeleri"
5252.0.47,Sergi ve pazarda duvar kağıdı
5252.0.48,"Sergi ve pazarda kol, masa ve duvar saatleri"
5252.0.49,"Sergi ve pazarda mücevherler; altın, gümüş vb."
5252.0.50,Sergi ve pazarda bijuteri (imitasyon aksesuarlar)
5252.0.51,Sergi ve pazarda spor malzemeleri (bisikletler dahil)
5252.0.52,Sergi ve pazarda oyunlar ve oyuncaklar
5252.0.53,Sergi ve pazarda hediyelik eşyalar
5252.0.54,Sergi ve pazarda tartı aletleri
5252.0.55,"Sergi ve pazarda çiçekler, bitkiler ve tohumları"
5252.0.56,Sergi ve pazarda evcil hayvanlar ve yemleri
5252.0.57,Sergi ve pazarda canlı hayvanlar
5252.0.99,Sergi ve pazarda diğer perakende ticaret
5259.0.01,Ev ev dolaşılarak yapılan giyim eşyaları perakende ticareti
5259.0.02,Ev ev dolaşılarak yapılan manifatura perakende ticareti
5259.0.03,Ev ev dolaşılarak yapılan iç giyim eşyaları perakende ticareti
5259.0.04,Ev ev dolaşılarak yapılan dış giyim eşyaları perakende ticareti
5259.0.05,Ev ev dolaşılarak yapılan kürk giyim eşyaları perakende ticareti
5259.0.06,"Ev ev dolaşılarak yapılan ayakkabı, terlik vb. perakende ticareti"
5259.0.07,Ev ev dolaşılarak yapılan giyim aksesuarları (tuhafiye) perakende ticareti
5259.0.08,Ev ev dolaşılarak yapılan deri eşyalar ve seyahat aksesuarları perakende ticareti
5259.0.09,Ev ev dolaşılarak yapılan ağaç mobilya perakende ticareti
5259.0.10,"Ev ev dolaşılarak yapılan mefruşat; perde, tül perde ve çeşitli dokuma perakende ticareti"
5259.0.11,"Ev ev dolaşılarak yapılan buzdolabı, çamaşır makinesi vb. aletler perakende ticareti"
5259.0.12,Ev ev dolaşılarak yapılan metal mutfak eşyaları perakende ticareti
5259.0.13,Ev ev dolaşılarak yapılan plastik mutfak eşyaları perakende ticareti
5259.0.14,Ev ev dolaşılarak yapılan bakır eşyalar perakende ticareti
5259.0.15,Ev ev dolaşılarak yapılan züccaciye; porselen ve cam eşyalar perakende ticareti
5259.0.16,"Ev ev dolaşılarak yapılan radyo, televizyon, teyp, pikap vb. cihazlar perakende ticareti"
5259.0.17,"Ev ev dolaşılarak yapılan ışıklandırma aletleri; avize, aplik vb. perakende ticareti"
5259.0.18,Ev ev dolaşılarak yapılan müzik aletleri; gitar vb. ile müzik notaları perakende ticareti
5259.0.19,"Ev ev dolaşılarak yapılan ağaç, mantar ve örme sepet işi eşyalar perakende ticareti"
5259.0.20,"Ev ev dolaşılarak yapılan kitap, gazete ve dergiler perakende ticareti"
5259.0.21,Ev ev dolaşılarak yapılan kırtasiye malzemeleri perakende ticareti
5259.0.22,Ev ev dolaşılarak yapılan fotoğrafçılık malzemeleri perakende ticareti
5259.0.23,Ev ev dolaşılarak yapılan optik aletler perakende ticareti
5259.0.24,"Ev ev dolaşılarak yapılan temizlik maddeleri; deterjan, sabun vb. perakende ticareti"
5259.0.25,"Ev ev dolaşılarak yapılan halı, kilim vb. yer döşemeleri perakende ticareti"
5259.0.26,Ev ev dolaşılarak yapılan duvar kağıdı perakende ticareti
5259.0.27,"Ev ev dolaşılarak yapılan kol, masa ve duvar saatleri perakende ticareti"
5259.0.28,Ev ev dolaşılarak yapılan bijuteri (imitasyon aksesuarlar) perakende ticareti
5259.0.29,Ev ev dolaşılarak yapılan spor malzemeleri (bisikletler dahil) perakende ticareti
5259.0.30,Ev ev dolaşılarak yapılan oyunlar ve oyuncaklar perakende ticareti
5259.0.31,Ev ev dolaşılarak yapılan hediyelik eşyalar perakende ticareti
5259.0.32,Ev ev dolaşılarak yapılan tartı aletleri perakende ticareti
5259.0.99,Ev ev dolaşılarak yapılan diğer perakende ticaret
5260.1.01,"Ayakkabı, terlik vb. tamiri"
5260.1.02,Deri eşyaların tamiri
5260.2.00,Elektrikli ev eşyalarının tamiri
5260.3.01,"Kol, masa ve duvar saatlerinin tamiri"
5260.3.02,Mücevherlerin tamiri
5260.4.01,Elektronik araç ve aletlerin tamiri
5260.4.02,Giyim eşyalarının ve çeşitli dokumaların tamiri
5260.4.03,Bisiklet tamiri
5260.4.99,"Başka yerde sınıflandırılmamış, diğer kişisel eşya ve ev eşyalarının tamiri"
5510.1.01,Lokantalı oteller
5510.1.02,Lokantalı moteller
5510.2.01,Lokantasız oteller
5510.2.02,Lokantasız moteller
5510.3.01,Öğrenci yurtları
5510.3.02,Dağ evleri
5510.3.03,Gençlik kampları (hostels)
5510.4.00,Kamping ve konaklama alanları
5510.5.01,Çocuk tatil kampları
5510.5.02,Tatil köyleri
5510.5.03,Mobilyalı ev kiralama
5510.5.04,Yayla evleri
5510.5.05,Yataklı vagon ve diğer ulaşım araçlarındaki konaklama hizmetleri (ayrı bir birim tarafından işletilen)
5510.5.06,Apart otel
5510.5.07,Pansiyonlar
5510.5.08,"Misafirhaneler, eğitim ve dinlenme tesisleri"
5510.5.09,Başka yerde sınıflandırılmamış geçici kalma yerleri
5520.1.01,"İçkili ve içkisiz lokantalar (çorbacılar, işkembeciler dahil)"
5520.1.02,"Garson servisi sunan içkili ve içkisiz lokantalar (çorbacılar, işkembeciler dahil)"
5520.1.03,"Self servis sunan içkili ve içkisiz lokantalar (çorbacılar, işkembeciler dahil)"
5520.1.04,Gemide lokanta ve bar hizmeti sunan işletmeler
5520.1.05,Yemek vagonunun işletilmesi
5520.1.06,"Köfteciler, kebapçılar ve dönerciler"
5520.1.07,"Garson servisi sunan köfteciler, kebapçılar ve dönerciler"
5520.1.08,"Self servis sunan köfteciler, kebapçılar ve dönerciler"
5520.1.09,Pizzacılar ve hamburgerciler
5520.1.10,Garson servisi sunan pizzacılar ve hamburgerciler
5520.1.11,Self servis sunan pizzacılar ve hamburgerciler
5520.1.12,"Muhallebi, pasta, tatlı ve börek satış yerleri (pastaneler)"
5520.1.13,"Garson servisi hizmet sunan muhallebi, pasta, tatlı ve börek satış yerleri (pastaneler)"
5520.1.14,"Self servis sunan muhallebi, pasta, tatlı ve börek satış yerleri (pastaneler)"
5520.1.15,Lahmacuncu ve pideciler
5520.1.16,Garson servisi sunan lahmacuncu ve pideciler
5520.1.17,Self servis sunan lahmacuncu ve pideciler
5520.1.18,"Diğer yeme ve içme hizmeti sunan büfeler (sandviç, tost vb.)"
5520.2.01,Lokaller
5520.2.02,Meyhane ve birahaneler
5520.2.03,Barlar
5520.2.04,Gece kulübü ve tavernalar
5520.2.05,Kahvehaneler
5520.2.06,Çay bahçeleri
5520.2.07,Çay ocakları
5520.3.00,Kantinler
5520.4.01,Özel hanehalkları için yemek hizmetleri (catering)
5520.4.02,Ulaştırma şirketleri için yemek hizmetleri(catering)
5520.4.03,Başka şirket ve kurumlar için yemek hizmetleri (catering)
6010.0.01,Demiryolu ile şehirlerarası yolcu taşımacılığı
6010.0.02,Demiryolu ile şehirlerarası yük taşımacılığı
6010.0.03,"Demiryolunda manevra ve makas değiştirme gibi hizmetler, itme ya da çekme"
6021.0.01,Karayolu ile şehir içi yolcu taşımacılığı
6021.0.02,Karayolu ile şehirlerarası yolcu taşımacılığı
6021.0.03,Demiryolu ile şehir içi yolcu taşımacılığı
6021.0.04,Metro ile şehir içi yolcu taşımacılığı
6021.0.05,Karayolu ile şehir içi gezi otobüsü işletmeciliği
6021.0.06,Karayolu ile havaalanına servis işletmeciliği
6021.0.07,Karayolu ile öğrenci ve personel taşımacılığı
6021.0.08,Teleferik işletmeciliği
6021.0.09,Uluslararası yolcu taşımacılığı
6021.0.10,Karayolu ile diğer tarifeli yolcu taşımacılığı (başka yerde sınıflandırılmamış)
6022.1.01,Taksi ile yolcu taşımacılığı
6022.1.02,Dolmuş ile yolcu taşımacılığı
6022.1.03,Şoförü ile özel araç kiralama işletmeciliği
6022.2.01,Şoförü ile otobüs kiralama hizmetleri
6022.2.02,Karayolu ile şehirlerarası gezi otobüs işletmeciliği
6022.2.03,İnsan veya hayvan gücü ile yolcu taşımacılığı
6022.2.04,Diğer tarifesiz karayolu yolcu taşımacılığı (başka yerde sınıflandırılmamış)
6023.0.01,Şehir içi yük taşımacılığı
6023.0.02,Şehirlerarası yük taşımacılığı
6023.0.03,Soğuk hava depolu araçlarla gıda taşımacılığı
6023.0.04,Evden eve nakliyat
6023.0.05,"Kargo, kuru yük nakliyat işletmeciliği"
6023.0.06,Şoförlü yük taşıma araçları kiralama işletmeciliği
6023.0.07,İnsan veya hayvan gücü ile yük taşımacılığı
6023.0.08,Eşya durumuna göre uluslararası eşya taşımacılığı
6023.0.99,Diğer yük taşımacılığı
6030.0.01,Boru hattıyla ham petrol taşımacılığı
6030.0.02,Boru hattıyla doğalgaz taşımacılığı
6030.0.03,Boru hattıyla petrol ve petrol ürünleri taşımacılığı
6030.0.04,Boru hattı ve pompa istasyonlarının bakımı
6030.0.99,Boru hattıyla diğer ürünlerin taşımacılığı
6110.0.01,Denizyolu ile yolcu taşımacılığı
6110.0.02,Denizyolu ile yük taşımacılığı
6110.0.03,Deniz taşıtlarını mürettebatı ile kiralama işletmeciliği
6110.0.04,Her türlü gemiye verilen diğer hizmetler (itme-çekme dahil)
6110.0.05,Komisyon hizmetleri
6110.0.06,Kiraya verme
6110.0.99,Diğer yük taşımacılığı
6120.0.01,İç sularda yolcu taşımacılığı
6120.0.02,"İç sularda yük, taşımacılığı"
6120.0.03,İç sularda mürettebatı ile taşıtları kiralama
6120.0.04,İtme ve çekme hizmetleri
6120.0.99,İç sularda diğer taşımacılık
6210.0.01,Tarifeli havayolu yolcu taşımacılığı
6210.0.02,Tarifeli havayolu yük taşımacılığı
6210.0.03,Mürettebatı ile hava taşıtlarını kiralama işletmeciliği
6210.0.99,Tarifeli havayolu ile diğer taşımacılık
6220.1.01,Tarifesiz havayolu yolcu taşımacılığı
6220.1.02,Tarifesiz havayolu yük taşımacılığı
6220.1.09,Tarifesiz havayolu ile diğer taşımacılık
6220.2.00,Uzay taşımacılığı
6301.0.01,"Denizyolu taşımacılığı bagaj eşya yükleme, boşaltma hizmetleri"
6301.0.02,"Havayolu taşımacılığı bagaj eşya yükleme, boşaltma hizmetleri"
6301.0.03,"Karayolu taşımacılığı bagaj eşya yükleme, boşaltma hizmetleri"
6302.0.01,Soğuk hava deposu hizmetleri
6302.0.02,Antrepo hizmetleri
6302.0.03,Tahıl ambarlama hizmetleri
6302.0.04,Serbest ticaret bölgelerinde depolama hizmetleri
6302.0.05,Sıvı ya da gazların depolama hizmetleri
6302.0.99,Diğer depolama hizmetleri
6303.1.01,Otobüs terminal hizmetleri
6303.1.02,Otobüs yazıhane hizmetleri
6303.1.03,Trafik kontrol hizmetleri
6303.1.04,Otoyol işletmeciliği hizmetleri
6303.1.05,Köprü işletmeciliği hizmetleri
6303.1.06,Tünel işletmeciliği hizmetleri
6303.1.07,Otopark işletmeciliği hizmetleri
6303.1.08,Otobüs bilet satış komisyonculuğu
6303.1.09,Emanet büroları işletmeciliği hizmetleri
6303.1.10,Karayolu yük taşımacılığı terminalleri
6303.1.11,Demiryolu taşımacılığı istasyon bakım ve destekleme hizmetleri
6303.1.99,Kara taşımacılığını destekleyici diğer hizmetler (başka yerde sınıflandırılmamış)
6303.2.01,Kılavuzluk ve rıhtım hizmetleri
6303.2.02,Liman işletme hizmetleri
6303.2.03,Gemi kurtarma hizmetleri
6303.2.04,İç sularda kılavuzluk ve rıhtım hizmetleri
6303.2.05,İç sularda liman işletme hizmetleri
6303.2.06,İç sularda gemi kurtarma hizmetleri
6303.2.99,Diğer su yolu taşımacılığını destekleme hizmetleri (başka yerde sınıflandırılmamış)
6303.3.01,Havaalanı işletme hizmetleri
6303.3.02,Hava trafiği kontrol hizmetleri
6303.3.03,Diğer havayolu taşımacılığını destekleme hizmetleri (başka yerde sınıflandırılmamış)
6304.0.01,"Yurt içi ve yurt dışı tur organizasyonu ve otel, acenta komisyonculuğu"
6304.0.02,Yurt içi tur organizasyonu
6304.0.03,Bilet satışı komisyonculuğu
6304.0.04,Turist danışma hizmetleri
6304.0.05,Turist rehberliği hizmetleri
6304.0.99,Diğer turizm hizmetleri
6309.0.01,Yük taşıma acentelerinin hizmetleri
6309.0.02,Taşımaya yardımcı hizmetler (ambalajlama dahil)
6309.0.03,Nakliyat komisyonculuğu ve nakliyat ambarları
6309.0.04,Gümrük komisyonculuğu
6309.0.05,Kantar hizmetleri
6309.0.06,Uluslararası yolcu taşımacılığında acentelik
6309.0.99,Taşıma acentelerinin diğer hizmetleri
6411.0.00,Posta hizmetleri
6411.0.01,"Karayolu ile yapılan kurye faaliyetleri (küçük koli, paket)"
6411.0.02,"Havayolu ile yapılan kurye faaliyetleri (küçük koli, paket)"
6411.0.03,Kamu taşımacılığı ile yapılan kurye faaliyetleri
6411.0.04,Denizyolu  ile  yapılan  kurye  faaliyetleri
6411.0.05,Ulusal posta hizmetleri dışındaki kurye hizmetleri
6420.0.01,Genel telefon hizmetleri
6420.0.02,900'lü telefon hizmetleri
6420.0.03,Şebeke düzenleme hizmetleri
6420.0.04,"Veri ve mesaj gönderme hizmetleri, elektronik mesaj gönderme ve bilgi hizmetleri"
6420.0.05,Uydu ile radyo ve TV program yayını iletme hizmetleri
6420.0.06,Bağlantı kurma hizmetleri (interconnection)
6420.0.07,Birleştirilmiş telekomünikasyon hizmetleri
6420.0.08,Telekonferans hizmetleri
6420.0.09,Kablolu (radyo-televizyon) yayın hizmetleri
6420.0.10,Telekomünikasyon bakım hizmetleri
6420.0.11,Radyofar ve radar istasyonu işletimi
6420.0.12,Ücret veya sözleşme ile yapılan radyo TV program iletimi
6420.0.13,Telekomünikasyon ile ilgili teçhizat kiralama ve satış hizmetleri
6420.0.14,Ses düzeni (hoparlör) hizmetleri
6420.0.15,Bağlantı hizmetleri
6420.0.16,Danışma hizmetleri
6420.0.99,Diğer telekomünikasyon hizmetleri (başka yerde sınıflandırılmamış)
6511.0.00,Merkez Bankası faaliyetleri
6519.0.01,Ticari bankacılık (mevduat)
6519.0.02,Yatırım ve kalkınma bankacılığı
6519.0.03,Özel finans kurumları
6519.0.04,"Bankalar dışında kişiler, şirketler vb. için mevduat hizmetleri"
6591.0.00,Finansal kiralama hizmetleri
6592.0.01,Bankacılık sistemi dışında kredi verme hizmetleri (factoring işlemleri hariç)
6592.0.02,Factoring hizmetleri
6599.0.01,Başkaları adına yatırım hizmetleri
6599.0.02,Başka yerde sınıflandırılmamış diğer mali hizmetler (finansal holding şirketlerinin faaliyetleri dahil)
6601.0.00,Hayat (can) sigortası hizmetleri (reasürans dahil)
6602.0.00,Emeklilik fonları hizmetleri
6603.0.01,Yangın sigortası
6603.0.02,Kaza sigortası
6603.0.03,Nakliyat sigortaları
6603.0.04,Makina-montaj sigortaları
6603.0.05,Tarım sigortaları
6603.0.06,Hastalık sigortası
6603.0.07,Hukuksal koruma sigortası
6603.0.08,Motorlu araç sigortası
6603.0.09,"Deniz, hava ve diğer ulaşım sigorta hizmetleri"
6603.0.10,Nakdi (parasal) zarar sigortası
6603.0.99,Başka yerde sınıflandırılmamış diğer sigortalar
6711.0.00,Mali piyasaların idari hizmet faaliyetleri (sermaye piyasası)
6712.0.01,Menkul kıymetler borsası hizmetleri (menkul kıymetlerin ihracı ve kayda alınması)
6712.0.02,Menkul kıymet komisyonculuğu ile ilgili hizmetler (borsa komisyonculuğu)
6712.0.03,Portföy yönetim hizmetleri
6712.0.99,Menkul kıymetler borsası ile ilgili diğer hizmetler
6719.0.01,Mali danışmanlık hizmetleri
6719.0.02,Döviz bürolarının hizmetleri (kambiyo hizmetleri)
6719.0.03,Kredi komisyonculuğu hizmetleri
6719.0.04,Madeni ve nakit paraların ambalaj hizmetleri
